110132.09375 1236914.875 2.352762222290039 
111485.53125 1236910.625 2.363903760910034 
131579.578125 1262880.25 2.2138586044311523 
123937.5234375 1264484.25 2.2501115798950195 
119399.890625 1262761.5 2.2863919734954834 
124688.1015625 1238637.625 2.2577216625213623 
114419.34375 1237033.5 2.2956254482269287 
131512.8125 1262761.5 2.23773455619812 
127458.125 1236910.625 2.3189938068389893 
128553.578125 1262880.25 2.2457070350646973 
123001.1953125 1237033.5 2.260291337966919 
110194.03125 1237033.5 2.337012767791748 
113809.1796875 1262880.25 2.2796127796173096 
123937.5234375 1264484.25 2.2501115798950195 
124688.1015625 1238637.625 2.2577216625213623 
119975.203125 1237033.5 2.274846315383911 
122266.9296875 1262761.5 2.267381429672241 
111549.078125 1237033.5 2.306468963623047 
114352.5625 1236910.625 2.349019765853882 
110194.03125 1237033.5 2.337012767791748 
128553.578125 1262880.25 2.2457070350646973 
111485.53125 1236914.875 2.32236385345459 
114352.5625 1236914.875 2.307281494140625 
110132.09375 1236914.875 2.352762222290039 
111549.078125 1237033.5 2.306468963623047 
127458.125 1236910.625 2.3189938068389893 
113809.1796875 1262880.25 2.2796127796173096 
122333.703125 1262880.25 2.252655267715454 
131512.8125 1262761.5 2.23773455619812 
122266.9296875 1262761.5 2.267381429672241 
119975.203125 1237033.5 2.274846315383911 
119911.65625 1236914.875 2.290935516357422 
119463.4375 1262880.25 2.2666430473327637 
114419.34375 1237033.5 2.2956254482269287 
119911.65625 1236914.875 2.290935516357422 
122934.421875 1236914.875 2.2756662368774414 
122934.421875 1236914.875 2.2756662368774414 
119399.890625 1262761.5 2.2863919734954834 
119463.4375 1262880.25 2.2666430473327637 
114352.5625 1236910.625 2.349019765853882 
111485.53125 1236914.875 2.32236385345459 
123001.1953125 1237033.5 2.260291337966919 
122333.703125 1262880.25 2.252655267715454 
114352.5625 1236914.875 2.307281494140625 
111485.53125 1236910.625 2.363903760910034 
131579.578125 1262880.25 2.2138586044311523 
123937.5234375 1264484.25 2.2501115798950195 
124688.1015625 1238637.625 2.2577216625213623 
110194.03125 1237033.5 2.337012767791748 
128553.578125 1262880.25 2.2457070350646973 
110132.09375 1236914.875 2.352762222290039 
111549.078125 1237033.5 2.306468963623047 
127458.125 1236910.625 2.3189938068389893 
113809.1796875 1262880.25 2.2796127796173096 
131512.8125 1262761.5 2.23773455619812 
122266.9296875 1262761.5 2.267381429672241 
119975.203125 1237033.5 2.274846315383911 
114419.34375 1237033.5 2.2956254482269287 
119911.65625 1236914.875 2.290935516357422 
122934.421875 1236914.875 2.2756662368774414 
119399.890625 1262761.5 2.2863919734954834 
119463.4375 1262880.25 2.2666430473327637 
114352.5625 1236910.625 2.349019765853882 
111485.53125 1236914.875 2.32236385345459 
123001.1953125 1237033.5 2.260291337966919 
122333.703125 1262880.25 2.252655267715454 
114352.5625 1236914.875 2.307281494140625 
